blockname,experiment,subject,date,round,session_name,procedure,exclude,exclude_note,roi_set,branch_id,region,input0,input1,clock_pin,channel_wavelength,input_power,channel_power,led_state,channel_color,tm_trim_start,tm_trim_end,tm_baseline,tm_post,signal_id01,signal_id02,control_id,smoothing_window,poly_degree_fitted_control,poly_degree_polyfit,baseline_fit,down_sampled_freq,peth_pre,peth_post,events_of_interest,events_manual_fn
2023_07_29_abo02optostim,abo,abo02,7/29/2023,2,2023_07_29_abo_r02,opto_characterization,0,NA,dual,1,dls,opto_stim,NA,NA,415; 470,7.61; 3.98,55;40,1;2,g;g,20,0,60,0,470,NA,415,0.1,3,4,0,20,10,20,opto_stim,NA
2023_07_29_abo02optostim,abo,abo02,7/29/2023,2,2023_07_29_abo_r02,opto_characterization,0,NA,dual,3,ts,opto_stim,NA,NA,415; 470,7.61; 3.98,55;40,1;2,g;g,20,0,60,0,470,NA,415,0.1,3,4,0,20,10,20,opto_stim,NA
2023_07_29_abo03optostim,abo,abo03,7/29/2023,3,2023_07_29_abo_r03,opto_characterization,0,NA,dual,1,nac,opto_stim,NA,NA,415; 470,7.61; 3.98,55;40,1;2,g;g,20,0,60,0,470,NA,415,0.1,3,4,0,20,10,20,opto_stim,NA
2023_07_29_abo03optostim,abo,abo03,7/29/2023,3,2023_07_29_abo_r03,opto_characterization,0,NA,dual,3,dms,opto_stim,NA,NA,415; 470,7.61; 3.98,55;40,1;2,g;g,20,0,60,0,470,NA,415,0.1,3,4,0,20,10,20,opto_stim,NA
2023_07_29_abo03optostim,abo,abo03,7/29/2023,3,2023_07_29_abo_r03,opto_characterization,0,NA,dual,4,dls,opto_stim,NA,NA,415; 470,7.61; 3.98,55;40,1;2,g;g,20,0,60,0,470,NA,415,0.1,3,4,0,20,10,20,opto_stim,NA
2023_07_29_abo03optostim,abo,abo03,7/29/2023,3,2023_07_29_abo_r03,opto_characterization,0,NA,dual,2,ts,opto_stim,NA,NA,415; 470,7.61; 3.98,55;40,1;2,g;g,20,0,60,0,470,NA,415,0.1,3,4,0,20,10,20,opto_stim,NA
2023_07_29_abo04optostim,abo,abo04,7/29/2023,4,2023_07_29_abo_r04,opto_characterization,0,NA,dual,2,nac,opto_stim,NA,NA,415; 470,7.61; 3.98,55;40,1;2,g;g,20,0,60,0,470,NA,415,0.1,3,4,0,20,10,20,opto_stim,NA
2023_07_29_abo04optostim,abo,abo04,7/29/2023,4,2023_07_29_abo_r04,opto_characterization,0,NA,dual,1,dms,opto_stim,NA,NA,415; 470,7.61; 3.98,55;40,1;2,g;g,20,0,60,0,470,NA,415,0.1,3,4,0,20,10,20,opto_stim,NA
2023_07_29_abo04optostim,abo,abo04,7/29/2023,4,2023_07_29_abo_r04,opto_characterization,0,NA,dual,3,dls,opto_stim,NA,NA,415; 470,7.61; 3.98,55;40,1;2,g;g,20,0,60,0,470,NA,415,0.1,3,4,0,20,10,20,opto_stim,NA
2023_07_29_abo04optostim,abo,abo04,7/29/2023,4,2023_07_29_abo_r04,opto_characterization,0,NA,dual,4,ts,opto_stim,NA,NA,415; 470,7.61; 3.98,55;40,1;2,g;g,20,0,60,0,470,NA,415,0.1,3,4,0,20,10,20,opto_stim,NA
2023_07_31_abo01,abo,abo01,7/31/2023,1,2023_07_31_abo_r01,multi_nacl,0,NA,dual,4,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo01,abo,abo01,7/31/2023,1,2023_07_31_abo_r01,multi_nacl,0,NA,dual,2,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo01,abo,abo01,7/31/2023,1,2023_07_31_abo_r01,multi_nacl,0,NA,dual,1,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo01,abo,abo01,7/31/2023,1,2023_07_31_abo_r01,multi_nacl,0,NA,dual,3,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo02,abo,abo02,7/31/2023,2,2023_07_31_abo_r02,multi_nacl,0,NA,dual,1,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo02,abo,abo02,7/31/2023,2,2023_07_31_abo_r02,multi_nacl,0,NA,dual,3,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo02,abo,abo02,7/31/2023,2,2023_07_31_abo_r02,multi_nacl,0,NA,dual,4,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo02,abo,abo02,7/31/2023,2,2023_07_31_abo_r02,multi_nacl,0,NA,dual,2,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo03,abo,abo03,7/31/2023,3,2023_07_31_abo_r03,multi_nacl,0,NA,dual,2,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo03,abo,abo03,7/31/2023,3,2023_07_31_abo_r03,multi_nacl,0,NA,dual,1,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo03,abo,abo03,7/31/2023,3,2023_07_31_abo_r03,multi_nacl,0,NA,dual,3,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo03,abo,abo03,7/31/2023,3,2023_07_31_abo_r03,multi_nacl,0,NA,dual,4,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo04,abo,abo04,7/31/2023,4,2023_07_31_abo_r04,multi_nacl,0,NA,dual,3,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo04,abo,abo04,7/31/2023,4,2023_07_31_abo_r04,multi_nacl,0,NA,dual,4,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo04,abo,abo04,7/31/2023,4,2023_07_31_abo_r04,multi_nacl,0,NA,dual,2,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_07_31_abo04,abo,abo04,7/31/2023,4,2023_07_31_abo_r04,multi_nacl,0,NA,dual,1,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo01,abo,abo01,8/1/2023,1,2023_08_01_abo_r01,multi_nacl,0,NA,dual,4,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo01,abo,abo01,8/1/2023,1,2023_08_01_abo_r01,multi_nacl,0,NA,dual,2,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo01,abo,abo01,8/1/2023,1,2023_08_01_abo_r01,multi_nacl,0,NA,dual,1,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo01,abo,abo01,8/1/2023,1,2023_08_01_abo_r01,multi_nacl,0,NA,dual,3,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo02,abo,abo02,8/1/2023,2,2023_08_01_abo_r02,multi_nacl,0,NA,dual,1,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo02,abo,abo02,8/1/2023,2,2023_08_01_abo_r02,multi_nacl,0,NA,dual,3,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo02,abo,abo02,8/1/2023,2,2023_08_01_abo_r02,multi_nacl,0,NA,dual,4,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo02,abo,abo02,8/1/2023,2,2023_08_01_abo_r02,multi_nacl,0,NA,dual,2,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo03,abo,abo03,8/1/2023,3,2023_08_01_abo_r03,multi_nacl,0,NA,dual,2,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo03,abo,abo03,8/1/2023,3,2023_08_01_abo_r03,multi_nacl,0,NA,dual,1,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo03,abo,abo03,8/1/2023,3,2023_08_01_abo_r03,multi_nacl,0,NA,dual,3,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo03,abo,abo03,8/1/2023,3,2023_08_01_abo_r03,multi_nacl,0,NA,dual,4,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo04,abo,abo04,8/1/2023,4,2023_08_01_abo_r04,multi_nacl,0,NA,dual,3,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo04,abo,abo04,8/1/2023,4,2023_08_01_abo_r04,multi_nacl,0,NA,dual,4,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo04,abo,abo04,8/1/2023,4,2023_08_01_abo_r04,multi_nacl,0,NA,dual,2,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_01_abo04,abo,abo04,8/1/2023,4,2023_08_01_abo_r04,multi_nacl,0,NA,dual,1,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo01,abo,abo01,8/2/2023,1,2023_08_02_abo_r01,multi_nacl,0,NA,dual,3,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo01,abo,abo01,8/2/2023,1,2023_08_02_abo_r01,multi_nacl,0,NA,dual,4,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo01,abo,abo01,8/2/2023,1,2023_08_02_abo_r01,multi_nacl,0,NA,dual,2,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo01,abo,abo01,8/2/2023,1,2023_08_02_abo_r01,multi_nacl,0,NA,dual,1,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo02,abo,abo02,8/2/2023,2,2023_08_02_abo_r02,multi_nacl,0,NA,dual,4,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo02,abo,abo02,8/2/2023,2,2023_08_02_abo_r02,multi_nacl,0,NA,dual,2,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo02,abo,abo02,8/2/2023,2,2023_08_02_abo_r02,multi_nacl,0,NA,dual,1,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo02,abo,abo02,8/2/2023,2,2023_08_02_abo_r02,multi_nacl,0,NA,dual,3,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo03,abo,abo03,8/2/2023,3,2023_08_02_abo_r03,multi_nacl,0,NA,dual,1,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo03,abo,abo03,8/2/2023,3,2023_08_02_abo_r03,multi_nacl,0,NA,dual,3,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo03,abo,abo03,8/2/2023,3,2023_08_02_abo_r03,multi_nacl,0,NA,dual,4,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo03,abo,abo03,8/2/2023,3,2023_08_02_abo_r03,multi_nacl,0,NA,dual,2,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo04,abo,abo04,8/2/2023,4,2023_08_02_abo_r04,multi_nacl,0,NA,dual,2,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo04,abo,abo04,8/2/2023,4,2023_08_02_abo_r04,multi_nacl,0,NA,dual,1,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo04,abo,abo04,8/2/2023,4,2023_08_02_abo_r04,multi_nacl,0,NA,dual,3,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_02_abo04,abo,abo04,8/2/2023,4,2023_08_02_abo_r04,multi_nacl,0,NA,dual,4,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo01,abo,abo01,8/3/2023,1,2023_08_03_abo_r01,multi_nacl,0,NA,dual,4,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo01,abo,abo01,8/3/2023,1,2023_08_03_abo_r01,multi_nacl,0,NA,dual,2,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo01,abo,abo01,8/3/2023,1,2023_08_03_abo_r01,multi_nacl,0,NA,dual,1,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo01,abo,abo01,8/3/2023,1,2023_08_03_abo_r01,multi_nacl,0,NA,dual,3,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo02,abo,abo02,8/3/2023,2,2023_08_03_abo_r02,multi_nacl,0,NA,dual,1,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo02,abo,abo02,8/3/2023,2,2023_08_03_abo_r02,multi_nacl,0,NA,dual,3,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo02,abo,abo02,8/3/2023,2,2023_08_03_abo_r02,multi_nacl,0,NA,dual,4,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo02,abo,abo02,8/3/2023,2,2023_08_03_abo_r02,multi_nacl,0,NA,dual,2,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo03,abo,abo03,8/3/2023,3,2023_08_03_abo_r03,multi_nacl,0,NA,dual,2,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo03,abo,abo03,8/3/2023,3,2023_08_03_abo_r03,multi_nacl,0,NA,dual,1,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo03,abo,abo03,8/3/2023,3,2023_08_03_abo_r03,multi_nacl,0,NA,dual,3,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo03,abo,abo03,8/3/2023,3,2023_08_03_abo_r03,multi_nacl,0,NA,dual,4,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo04,abo,abo04,8/3/2023,4,2023_08_03_abo_r04,multi_nacl,0,NA,dual,3,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo04,abo,abo04,8/3/2023,4,2023_08_03_abo_r04,multi_nacl,0,NA,dual,4,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo04,abo,abo04,8/3/2023,4,2023_08_03_abo_r04,multi_nacl,0,NA,dual,2,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_03_abo04,abo,abo04,8/3/2023,4,2023_08_03_abo_r04,multi_nacl,0,NA,dual,1,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo01,abo,abo01,8/4/2023,1,2023_08_04_abo_r01,multi_nacl,0,NA,dual,1,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo01,abo,abo01,8/4/2023,1,2023_08_04_abo_r01,multi_nacl,0,NA,dual,3,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo01,abo,abo01,8/4/2023,1,2023_08_04_abo_r01,multi_nacl,0,NA,dual,4,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo01,abo,abo01,8/4/2023,1,2023_08_04_abo_r01,multi_nacl,0,NA,dual,2,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo02,abo,abo02,8/4/2023,2,2023_08_04_abo_r02,multi_nacl,0,NA,dual,2,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo02,abo,abo02,8/4/2023,2,2023_08_04_abo_r02,multi_nacl,0,NA,dual,1,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo02,abo,abo02,8/4/2023,2,2023_08_04_abo_r02,multi_nacl,0,NA,dual,3,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo02,abo,abo02,8/4/2023,2,2023_08_04_abo_r02,multi_nacl,0,NA,dual,4,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo03,abo,abo03,8/4/2023,3,2023_08_04_abo_r03,multi_nacl,0,NA,dual,3,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo03,abo,abo03,8/4/2023,3,2023_08_04_abo_r03,multi_nacl,0,NA,dual,4,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo03,abo,abo03,8/4/2023,3,2023_08_04_abo_r03,multi_nacl,0,NA,dual,2,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo03,abo,abo03,8/4/2023,3,2023_08_04_abo_r03,multi_nacl,0,NA,dual,1,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo04,abo,abo04,8/4/2023,4,2023_08_04_abo_r04,multi_nacl,0,NA,dual,4,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo04,abo,abo04,8/4/2023,4,2023_08_04_abo_r04,multi_nacl,0,NA,dual,2,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo04,abo,abo04,8/4/2023,4,2023_08_04_abo_r04,multi_nacl,0,NA,dual,1,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_04_abo04,abo,abo04,8/4/2023,4,2023_08_04_abo_r04,multi_nacl,0,NA,dual,3,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_06_abo01,abo,abo01,8/6/2023,1,2023_08_06_abo_r01,multi_s,0,NA,dual,2,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_06_abo01,abo,abo01,8/6/2023,1,2023_08_06_abo_r01,multi_s,0,NA,dual,1,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_06_abo01,abo,abo01,8/6/2023,1,2023_08_06_abo_r01,multi_s,0,NA,dual,3,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_06_abo01,abo,abo01,8/6/2023,1,2023_08_06_abo_r01,multi_s,0,NA,dual,4,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_06_abo02,abo,abo02,8/6/2023,2,2023_08_06_abo_r02,multi_s,0,NA,dual,3,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_06_abo02,abo,abo02,8/6/2023,2,2023_08_06_abo_r02,multi_s,0,NA,dual,4,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_06_abo02,abo,abo02,8/6/2023,2,2023_08_06_abo_r02,multi_s,0,NA,dual,2,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_06_abo02,abo,abo02,8/6/2023,2,2023_08_06_abo_r02,multi_s,0,NA,dual,1,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_06_abo03,abo,abo03,8/6/2023,3,2023_08_06_abo_r03,multi_s,0,NA,dual,4,nac,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_06_abo03,abo,abo03,8/6/2023,3,2023_08_06_abo_r03,multi_s,0,NA,dual,2,dms,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_06_abo03,abo,abo03,8/6/2023,3,2023_08_06_abo_r03,multi_s,0,NA,dual,1,dls,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
2023_08_06_abo03,abo,abo03,8/6/2023,3,2023_08_06_abo_r03,multi_s,0,NA,dual,3,ts,NA,NA,30,415; 470,7.61; 3.98,55;40,1;2,g;g,0,0,120,10,470,NA,415,0.1,3,4,0,20,10,20,spout_extended,NA
