blockname,experiment,date,subject,cohort,procedure,solution,exclude,exclude_note,block_set,stim_set,deprivation,imaging
2025_09_17_acr06,acr,09/17/2025,acr06,1,multi_sacc,multi_sacc02,NA,NA,"{0,1,4,1,2,4,2,3,0,3,4,3,2,4,3,2,1,0,0,1,4,4,1,3,2,0,2,1,0,3,2,3,0,2,1,3,1,4,0,4,2,1,2,4,3,3,4,0,0,1,2,1,4,3,0,3,0,2,4,1,0,3,3,0,1,2,2,1,4,4,3,3,4,0,2,1,0,2,1,4,0,2,3,3,4,2,1,4,0,1,1,0,1,3,0,4,3,2,2,4};",NA,fr,npm
2025_09_17_acr07,acr,09/17/2025,acr07,1,multi_sacc,multi_sacc02,NA,NA,"{4,4,3,0,0,2,1,2,3,1,2,4,1,0,2,1,3,4,0,3,3,1,4,1,2,0,3,2,4,0,3,4,2,3,4,0,0,1,1,2,2,3,3,4,0,1,1,4,2,0,0,2,3,3,0,4,4,2,1,1,0,1,2,3,3,2,0,1,4,4,3,2,0,0,1,3,2,4,1,4,4,1,4,0,0,2,1,2,3,3,3,3,0,1,2,1,2,4,4,0};",NA,fr,npm
2025_09_17_acr08,acr,09/17/2025,acr08,1,multi_sacc,multi_sacc02,NA,NA,"{2,1,4,2,3,4,0,1,3,0,2,0,4,3,0,1,3,4,2,1,2,1,0,2,4,1,0,4,3,3,4,2,0,1,2,0,1,3,3,4,2,1,4,0,2,0,1,3,3,4,2,2,3,0,1,3,4,4,0,1,1,3,2,1,0,4,2,0,3,4,3,0,4,2,0,3,1,4,2,1,3,0,2,4,1,4,3,1,0,2,0,2,2,3,4,0,1,3,1,4};",NA,fr,npm
2025_09_18_acr01,acr,09/18/2025,acr01,1,multi_sacc,multi_sacc02,NA,NA,"{2,1,4,0,2,3,3,1,0,4,0,3,1,2,0,1,3,2,4,4,1,2,1,4,3,3,0,2,4,0,1,4,2,2,0,4,1,0,3,3,4,1,2,3,0,3,0,4,2,1,1,0,1,2,4,0,3,2,3,4,0,4,3,1,2,4,3,0,2,1,2,0,0,1,4,4,1,2,3,3,2,4,3,1,2,0,1,3,4,0,1,3,0,1,3,2,2,4,4,0};",NA,fr,npm
2025_09_18_acr03,acr,09/18/2025,acr03,1,multi_sacc,multi_sacc02,NA,NA,"{0,3,4,2,0,1,4,3,1,2,3,2,1,0,2,4,1,4,0,3,0,2,2,1,1,4,3,0,4,3,4,1,2,4,2,0,3,0,3,1,2,4,3,0,1,4,0,1,2,3,0,3,4,2,4,1,2,0,3,1,4,4,0,1,3,2,1,0,2,3,1,2,3,4,3,2,0,4,1,0,3,2,1,1,2,3,4,0,0,4,0,0,2,1,1,4,3,3,4,2};",NA,fr,npm
2025_09_18_acr04,acr,09/18/2025,acr04,1,multi_sacc,multi_sacc02,NA,NA,"{0,1,3,0,4,2,3,2,1,4,4,3,3,2,0,2,1,4,0,1,4,3,0,2,3,0,1,2,4,1,2,3,1,0,2,1,0,4,3,4,3,4,0,4,0,3,1,2,1,2,1,2,1,0,4,2,4,3,3,0,1,3,2,0,0,2,4,3,4,1,3,1,2,4,4,0,3,1,0,2,0,2,4,0,1,2,3,3,1,4,2,1,4,0,1,4,3,0,2,3};",NA,fr,npm
2025_09_18_acr05,acr,09/18/2025,acr05,1,multi_sacc,multi_sacc02,NA,NA,"{2,1,3,0,0,2,4,3,1,4,1,0,2,4,2,0,4,1,3,3,4,3,1,3,0,2,2,4,1,0,4,3,3,1,2,0,2,0,1,4,1,2,4,4,0,3,1,2,3,0,2,2,4,1,4,0,3,1,0,3,3,1,3,1,4,0,2,0,2,4,4,2,1,3,0,3,2,1,4,0,4,0,0,4,3,2,3,2,1,1,0,3,2,3,1,0,4,2,4,1};",NA,fr,npm
2025_09_18_acr06,acr,09/18/2025,acr06,1,multi_sacc,multi_sacc02,NA,NA,"{4,2,1,2,0,1,4,0,3,3,1,2,1,0,3,4,3,2,0,4,4,4,3,1,1,0,2,3,2,0,3,4,0,4,1,0,1,3,2,2,4,4,1,3,0,2,3,1,2,0,1,2,0,0,2,1,4,4,3,3,3,0,2,3,4,1,4,2,0,1,3,2,2,1,3,4,4,1,0,0,1,2,0,4,4,0,3,3,1,2,2,0,4,2,3,1,0,4,3,1};",NA,fr,npm
2025_09_18_acr07,acr,09/18/2025,acr07,1,multi_sacc,multi_sacc02,NA,NA,"{0,2,2,0,1,1,4,3,4,3,3,0,1,4,2,2,1,3,4,0,0,4,2,4,1,2,1,0,3,3,1,0,3,3,4,1,0,4,2,2,1,0,3,2,4,0,2,1,3,4,1,4,1,4,2,2,0,0,3,3,1,2,1,4,3,0,2,4,0,3,1,2,3,0,4,3,0,1,2,4,0,2,4,0,4,3,1,1,2,3,2,0,4,1,3,3,4,1,0,2};",NA,fr,npm
2025_09_18_acr08,acr,09/18/2025,acr08,1,multi_sacc,multi_sacc02,NA,NA,"{0,4,3,2,1,4,1,0,2,3,1,4,2,0,3,4,1,0,3,2,0,1,1,2,4,4,2,3,0,3,4,4,2,0,3,1,1,0,2,3,2,1,4,2,0,0,1,3,3,4,3,2,0,3,1,0,1,4,4,2,3,0,4,1,2,1,2,4,0,3,3,0,4,1,2,4,1,2,3,0,0,4,4,1,3,1,2,3,2,0,4,3,2,4,1,0,1,2,3,0};",NA,fr,npm
2025_09_19_acr01,acr,09/19/2025,acr01,1,multi_sacc,multi_sacc02,NA,NA,"{4,0,2,0,3,3,1,1,2,4,2,4,1,1,3,2,0,3,4,0,2,4,4,0,0,3,2,1,1,3,1,1,3,0,2,4,0,4,3,2,2,4,0,1,3,4,1,0,2,3,1,2,1,4,3,0,4,2,0,3,1,2,0,4,4,3,2,3,1,0,3,2,1,2,0,3,0,1,4,4,3,0,2,2,1,4,3,4,0,1,0,0,3,4,1,3,1,4,2,2};",NA,fr,npm
2025_09_19_acr03,acr,09/19/2025,acr03,1,multi_sacc,multi_sacc02,NA,NA,"{0,4,1,2,3,2,1,0,3,4,1,3,2,2,4,0,0,4,3,1,0,4,3,2,1,0,2,3,1,4,4,3,0,2,3,1,2,4,1,0,0,2,1,1,3,3,2,4,4,0,0,3,3,4,2,0,1,4,1,2,4,3,4,2,1,0,3,1,0,2,0,3,2,3,0,4,1,4,1,2,2,4,2,3,0,4,1,3,1,0,2,1,1,0,3,4,0,3,4,2};",NA,fr,npm
2025_09_19_acr04,acr,09/19/2025,acr04,1,multi_sacc,multi_sacc02,NA,NA,"{2,1,3,4,0,3,1,4,2,0,0,3,1,2,4,2,4,0,3,1,2,3,3,4,0,1,4,2,1,0,1,2,3,2,1,0,0,4,4,3,3,1,0,1,4,2,2,3,0,4,3,1,2,4,1,3,4,0,0,2,3,4,2,0,1,0,1,3,4,2,0,3,4,3,4,2,0,1,1,2,0,0,2,1,4,4,2,3,1,3,1,2,0,0,3,3,4,1,2,4};",NA,fr,npm
2025_09_19_acr05,acr,09/19/2025,acr05,1,multi_sacc,multi_sacc02,NA,NA,"{1,0,4,4,1,0,3,2,2,3,2,4,3,0,0,1,4,2,3,1,1,3,2,2,4,3,0,0,1,4,3,0,2,2,3,0,4,1,4,1,0,2,1,4,1,3,4,3,0,2,3,2,4,1,3,1,4,0,0,2,3,3,1,4,2,0,1,2,4,0,3,2,0,4,4,1,2,1,3,0,3,2,4,3,1,2,1,0,4,0,0,0,1,2,2,4,3,4,3,1};",NA,fr,npm
2025_09_19_acr06,acr,09/19/2025,acr06,1,multi_sacc,multi_sacc02,NA,NA,"{3,2,3,4,1,2,0,4,0,1,4,0,3,0,4,3,2,1,1,2,4,4,1,0,3,3,2,1,0,2,1,3,4,0,4,3,0,2,2,1,2,3,3,0,1,2,1,4,4,0,3,4,1,4,0,3,2,2,1,0,4,4,3,2,1,0,3,2,1,0,0,3,4,2,1,3,0,4,1,2,1,3,2,2,0,3,0,4,4,1,3,2,0,3,1,4,2,0,1,4};",NA,fr,npm
2025_09_19_acr07,acr,09/19/2025,acr07,1,multi_sacc,multi_sacc02,NA,NA,"{1,2,1,2,4,0,0,3,4,3,2,4,3,4,1,1,0,2,0,3,3,4,2,4,0,0,3,1,1,2,0,4,0,3,1,1,3,2,2,4,3,0,4,2,3,0,2,4,1,1,1,2,4,0,1,2,3,4,3,0,0,3,4,1,4,1,3,2,0,2,2,0,4,1,1,4,0,3,2,3,0,3,2,2,0,4,3,1,1,4,3,4,4,3,0,1,2,0,2,1};",NA,fr,npm
2025_09_19_acr08,acr,09/19/2025,acr08,1,multi_sacc,multi_sacc02,NA,NA,"{0,3,2,2,1,4,1,0,3,4,4,0,2,1,4,2,3,1,0,3,2,3,4,3,0,0,1,1,4,2,3,1,2,4,2,3,0,0,4,1,4,0,1,3,0,3,1,2,2,4,1,3,0,2,1,4,4,3,0,2,4,4,0,2,0,3,2,1,1,3,4,0,4,3,2,1,1,2,0,3,2,4,0,4,0,3,2,1,1,3,4,3,4,2,0,3,0,1,2,1};",NA,fr,npm
2025_09_30_aco05,aco,09/30/2025,aco05,1,fa_licktriggeredlaser_vta,10% sucrose,NA,NA,NA,NA,fr,NA
2025_10_01_aco08,aco,10/01/2025,aco08,1,fa_licktriggeredlaser_vta,10% sucrose,NA,NA,NA,NA,fr,NA
2025_11_03_aco05,aco,11/03/2025,aco05,1,multi_licktriggeredlaser_suc_fr_3s_vta,10% sucrose,NA,NA,"{0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0};","{-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0};",fr,NA
2025_11_04_aco08,aco,11/04/2025,aco08,1,multi_licktriggeredlaser_suc_fr_3s_vta,10% sucrose,NA,NA,"{0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0};","{-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0};",fr,NA
2026_01_14_acr09,acr,01/14/2026,acr09,1,multi_sucrose,multi_sucrose,NA,NA,"{2,1,4,0,2,3,3,1,0,4,0,3,1,2,0,1,3,2,4,4,1,2,1,4,3,3,0,2,4,0,1,4,2,2,0,4,1,0,3,3,4,1,2,3,0,3,0,4,2,1,1,0,1,2,4,0,3,2,3,4,0,4,3,1,2,4,3,0,2,1,2,0,0,1,4,4,1,2,3,3,2,4,3,1,2,0,1,3,4,0,1,3,0,1,3,2,2,4,4,0};",NA,wr,npm
2026_01_14_acr10,acr,01/14/2026,acr10,1,multi_sucrose,multi_sucrose,NA,NA,"{0,3,4,2,0,1,4,3,1,2,3,2,1,0,2,4,1,4,0,3,0,2,2,1,1,4,3,0,4,3,4,1,2,4,2,0,3,0,3,1,2,4,3,0,1,4,0,1,2,3,0,3,4,2,4,1,2,0,3,1,4,4,0,1,3,2,1,0,2,3,1,2,3,4,3,2,0,4,1,0,3,2,1,1,2,3,4,0,0,4,0,0,2,1,1,4,3,3,4,2};",NA,wr,npm
2026_01_15_acr09,acr,01/15/2026,acr09,1,multi_sucrose,multi_sucrose,NA,NA,"{3,2,3,1,0,4,0,2,4,1,4,4,0,1,2,3,2,0,1,3,1,0,3,2,4,3,4,0,1,2,1,3,2,4,0,0,2,3,4,1,0,0,1,4,3,2,1,4,3,2,0,4,1,1,3,2,3,4,0,2,1,0,3,2,4,4,1,3,0,2,1,1,4,3,4,0,2,2,0,3,4,2,4,1,1,2,0,0,3,3,0,0,1,2,4,3,3,4,2,1};",NA,wr,npm
2026_01_15_acr10,acr,01/15/2026,acr10,1,multi_sucrose,multi_sucrose,NA,NA,"{1,0,3,1,4,2,4,2,3,0,1,1,3,2,3,4,0,4,0,2,0,1,3,2,3,2,0,1,4,4,4,0,3,3,1,1,0,2,4,2,1,0,2,2,3,1,4,4,0,3,1,2,4,4,0,1,3,3,0,2,2,4,4,2,1,3,0,0,1,3,2,4,3,3,2,0,4,0,1,1,2,2,4,1,3,0,1,4,3,0,4,0,2,0,3,2,3,1,4,1};",NA,wr,npm
2026_01_16_acr09,acr,01/16/2026,acr09,1,multi_sucrose,multi_sucrose,NA,NA,"{4,0,2,4,3,0,1,2,3,1,2,3,4,2,1,0,3,1,0,4,2,4,0,4,3,1,3,0,1,2,3,0,4,1,2,0,3,4,2,1,4,4,3,2,1,1,3,2,0,0,1,0,0,4,3,2,1,2,4,3,0,4,1,4,2,1,3,2,0,3,0,2,4,2,3,1,3,1,0,4,3,0,3,1,1,2,4,0,2,4,0,3,1,3,0,2,2,1,4,4};",NA,wr,npm
2026_01_16_acr10,acr,01/16/2026,acr10,1,multi_sucrose,multi_sucrose,NA,NA,"{4,1,2,3,2,0,1,0,4,3,0,2,0,4,3,3,4,1,1,2,1,1,0,0,3,2,2,4,4,3,3,4,3,0,1,4,1,2,0,2,3,4,2,1,0,1,2,3,4,0,1,4,0,2,0,1,2,4,3,3,1,2,0,3,1,4,2,0,4,3,2,3,0,4,3,2,4,1,1,0,2,0,1,3,4,0,3,2,1,4,2,4,4,0,3,1,2,1,3,0};",NA,wr,npm
2026_01_21_acr09,acr,01/21/2026,acr09,1,multi_nacl,multi_nacl,NA,NA,"{4,2,3,1,0,0,4,3,2,1,2,4,1,1,3,3,0,2,4,0,3,1,0,0,2,3,2,4,4,1,3,1,4,3,0,2,0,2,4,1,0,4,1,2,0,4,3,3,2,1,0,4,1,2,4,2,1,0,3,3,2,4,1,0,0,3,3,2,1,4,1,4,3,0,2,2,4,3,1,0,0,1,3,4,1,3,4,2,2,0,4,1,2,0,0,4,1,3,3,2};",NA,wr,npm
2026_01_21_acr10,acr,01/21/2026,acr10,1,multi_nacl,multi_nacl,NA,NA,"{2,3,0,4,1,4,2,3,0,1,2,1,0,0,2,4,3,1,3,4,1,0,4,4,3,3,1,2,2,0,0,3,3,4,2,4,1,1,0,2,0,0,4,1,2,2,3,4,1,3,2,4,3,3,1,1,0,2,4,0,0,1,1,0,4,4,3,2,3,2,2,3,1,0,3,2,0,4,1,4,1,2,2,0,0,4,1,3,4,3,1,4,0,4,1,2,2,3,0,3};",NA,wr,npm
2026_01_21_acp01,acp,01/21/2026,acp01,1,multi_sucrose,multi_sucrose,NA,NA,"{2,2,4,0,1,0,3,4,1,3,1,2,0,0,4,3,4,2,1,3,4,1,2,3,0,3,2,0,1,4,4,1,2,0,0,1,2,3,3,4,3,3,2,4,1,0,0,2,1,4,1,2,0,0,4,3,4,1,2,3,0,4,2,4,3,3,0,1,2,1,2,2,4,0,3,3,1,4,0,1,2,0,0,3,1,2,3,4,1,4,0,0,2,4,1,1,2,3,4,3};",NA,fr,npm
2026_01_21_acp02,acp,01/21/2026,acp02,1,multi_sucrose,multi_sucrose,NA,NA,"{2,0,1,3,1,4,2,3,0,4,3,0,2,1,4,1,0,3,2,4,3,4,3,0,1,1,2,2,0,4,1,2,1,4,0,2,3,3,4,0,4,3,0,4,2,2,3,1,1,0,0,1,0,2,1,4,3,4,2,3,3,2,3,2,0,0,1,1,4,4,4,1,0,2,3,2,4,3,1,0,3,3,0,2,1,1,0,2,4,4,4,2,0,4,1,3,1,3,2,0};",NA,wr,npm
2026_01_21_acp04,acp,01/21/2026,acp04,1,multi_sucrose,multi_sucrose,NA,NA,"{3,0,2,1,4,0,4,3,1,2,0,4,2,2,0,4,1,1,3,3,1,3,4,3,0,2,2,4,0,1,4,4,1,2,3,0,2,1,3,0,4,1,3,1,0,4,3,2,0,2,3,4,2,1,3,2,1,0,4,0,1,2,1,0,4,3,4,2,3,0,0,4,2,2,4,3,1,0,1,3,1,2,3,0,3,2,0,4,4,1,3,3,1,4,0,1,2,2,4,0};",NA,wr,npm
2026_01_21_acp05,acp,01/21/2026,acp05,1,multi_sucrose,multi_sucrose,NA,NA,"{0,2,4,3,3,1,4,0,1,2,4,2,1,1,0,3,2,0,4,3,1,3,1,3,4,4,2,0,2,0,2,1,2,3,3,1,0,4,4,0,4,2,1,0,4,1,2,0,3,3,3,2,1,0,0,4,3,1,4,2,3,3,2,0,1,4,2,0,1,4,1,3,0,2,4,0,4,3,1,2,0,3,3,1,2,1,4,0,2,4,3,2,1,1,0,0,3,4,4,2};",NA,wr,npm
2026_01_21_acp06,acp,01/21/2026,acp06,1,multi_sucrose,multi_sucrose,NA,NA,"{3,4,3,0,4,2,2,1,1,0,2,0,3,4,2,4,3,1,1,0,2,1,2,1,4,4,3,3,0,0,1,3,0,2,2,1,0,4,4,3,0,3,0,1,3,2,4,2,1,4,3,0,0,4,1,2,1,2,4,3,1,1,2,3,4,0,4,2,3,0,3,0,2,3,0,1,1,4,4,2,2,1,0,3,4,4,2,3,1,0,4,0,3,4,2,1,1,2,0,3};",NA,fr,npm
2026_01_21_acp08,acp,01/21/2026,acp08,1,multi_sucrose,multi_sucrose,NA,NA,"{3,3,0,4,2,2,0,1,4,1,2,0,4,3,3,1,2,0,1,4,2,0,4,1,3,2,1,4,0,3,2,3,3,0,4,4,0,1,2,1,1,0,2,3,0,2,4,3,1,4,4,2,1,3,2,3,4,0,0,1,1,2,2,4,4,1,3,3,0,0,2,1,4,3,2,3,1,4,0,0,1,2,4,3,4,3,2,0,1,0,3,2,0,4,2,1,4,1,0,3};",NA,wr,npm
2026_01_21_acp11,acp,01/21/2026,acp11,1,multi_sucrose,multi_sucrose,NA,NA,"{2,0,3,4,3,2,1,4,0,1,0,4,3,1,1,2,0,2,3,4,4,1,4,0,0,3,2,2,1,3,4,0,2,1,0,1,2,3,4,3,0,4,2,1,2,0,3,4,1,3,2,3,2,4,3,0,0,1,1,4,1,4,4,2,0,3,2,3,1,0,2,0,1,4,4,3,0,1,3,2,3,2,4,1,1,3,0,2,4,0,3,2,4,4,1,0,3,2,1,0};",NA,fr,npm
2026_01_21_acp13,acp,01/21/2026,acp13,1,multi_sucrose,multi_sucrose,NA,NA,"{3,0,4,2,3,4,1,1,0,2,2,0,3,1,2,0,3,1,4,4,4,0,0,3,4,2,1,1,3,2,0,1,1,0,3,2,3,4,4,2,1,0,3,2,0,2,4,1,4,3,3,0,1,4,0,3,1,2,4,2,4,0,2,4,3,2,0,1,1,3,4,3,1,0,2,0,1,2,3,4,3,4,1,0,4,2,1,3,2,0,0,3,2,4,3,1,0,1,4,2};",NA,wr,npm
2026_01_21_acp14,acp,01/21/2026,acp14,1,multi_sucrose,multi_sucrose,NA,NA,"{1,4,0,3,2,4,1,3,0,2,3,0,4,2,3,1,0,4,1,2,0,4,1,3,3,2,0,4,2,1,3,1,0,2,4,0,3,4,2,1,0,3,2,4,2,1,1,0,3,4,2,1,2,1,4,0,0,4,3,3,1,4,2,0,3,2,3,1,4,0,0,3,4,1,2,0,1,3,2,4,3,3,1,4,2,0,2,4,1,0,2,3,0,3,0,4,2,1,1,4};",NA,fr,npm
2026_01_21_acp15,acp,01/21/2026,acp15,1,multi_sucrose,multi_sucrose,NA,NA,"{0,4,4,1,3,3,2,0,1,2,1,4,1,2,0,3,2,3,0,4,3,2,1,4,3,0,1,4,2,0,0,1,4,0,3,1,2,4,2,3,4,1,3,2,1,4,3,0,2,0,2,2,3,4,0,4,1,3,0,1,2,1,3,0,0,1,2,3,4,4,3,2,1,4,0,1,0,2,3,4,3,4,3,0,1,4,2,1,0,2,0,4,0,1,3,2,4,2,1,3};",NA,wr,npm
2026_01_22_acr09,acr,01/22/2026,acr09,1,multi_nacl,multi_nacl,NA,NA,"{1,2,4,3,2,1,3,4,0,0,4,1,3,0,3,0,2,1,2,4,4,1,2,4,2,3,0,1,0,3,4,2,3,3,0,0,1,2,4,1,0,1,2,3,3,4,1,4,2,0,2,4,2,1,3,4,0,3,1,0,3,3,1,0,4,0,2,1,4,2,3,0,4,2,2,3,4,0,1,1,0,2,4,1,2,0,4,1,3,3,1,0,2,2,1,4,0,3,4,3};",NA,wr,npm
2026_01_22_acr10,acr,01/22/2026,acr10,1,multi_nacl,multi_nacl,NA,NA,"{4,3,2,0,1,2,4,1,3,0,3,4,1,0,4,1,0,2,2,3,4,4,2,3,0,2,1,3,0,1,2,0,3,2,1,4,4,3,1,0,1,3,4,3,0,0,4,1,2,2,3,3,1,0,2,0,4,2,4,1,0,3,4,1,1,0,2,2,3,4,4,0,2,0,4,3,3,2,1,1,2,4,0,4,1,3,3,0,2,1,2,2,4,3,1,0,3,4,0,1};",NA,wr,npm
2026_01_22_acp01,acp,01/22/2026,acp01,1,multi_sucrose,multi_sucrose,NA,NA,"{4,0,3,2,0,4,1,1,3,2,1,2,2,3,4,1,3,4,0,0,3,0,2,1,0,1,3,2,4,4,4,1,2,4,3,3,0,2,0,1,1,0,4,1,4,2,3,2,3,0,2,2,4,1,0,4,3,3,1,0,2,1,1,0,4,3,0,3,2,4,1,0,0,4,2,1,2,3,4,3,0,1,2,4,3,2,3,4,1,0,1,0,3,2,0,4,1,2,3,4};",NA,fr,npm
2026_01_22_acp02,acp,01/22/2026,acp02,1,multi_sucrose,multi_sucrose,NA,NA,"{0,4,1,3,0,4,3,2,2,1,0,4,1,3,1,0,3,4,2,2,3,3,4,1,0,2,1,4,0,2,4,4,3,3,1,0,1,2,2,0,4,0,1,1,3,2,3,2,4,0,4,3,2,3,1,2,4,0,1,0,4,3,0,2,2,1,0,3,1,4,2,4,1,0,3,4,0,2,3,1,0,1,3,2,0,4,2,1,4,3,4,4,1,3,2,0,0,1,2,3};",NA,wr,npm
2026_01_22_acp04,acp,01/22/2026,acp04,1,multi_sucrose,multi_sucrose,NA,NA,"{4,0,0,2,3,3,1,2,4,1,1,2,2,3,4,0,4,1,3,0,1,3,4,1,2,3,0,4,2,0,0,4,2,3,1,3,4,0,1,2,4,1,3,3,2,0,4,0,2,1,0,1,0,1,3,4,2,4,3,2,2,1,3,0,0,2,4,1,3,4,4,0,1,3,2,2,3,0,4,1,1,3,0,2,1,4,4,0,2,3,4,1,2,3,1,4,0,2,0,3};",NA,wr,npm
2026_01_22_acp05,acp,01/22/2026,acp05,1,multi_sucrose,multi_sucrose,NA,NA,"{2,0,2,4,3,1,1,0,4,3,4,0,2,3,2,1,1,4,3,0,3,4,0,3,2,1,2,0,4,1,0,2,3,2,4,0,4,1,3,1,1,4,4,2,3,3,1,0,2,0,4,4,3,2,3,1,0,1,0,2,4,1,2,3,1,4,3,0,2,0,2,4,3,3,1,0,0,4,1,2,3,0,2,1,4,2,4,3,1,0,0,1,0,1,3,2,2,4,3,4};",NA,wr,npm
2026_01_22_acp06,acp,01/22/2026,acp06,1,multi_sucrose,multi_sucrose,NA,NA,"{4,1,4,3,0,2,2,3,1,0,0,4,2,1,3,2,1,0,4,3,3,0,0,2,3,1,4,1,2,4,4,1,4,2,1,3,3,2,0,0,2,3,0,3,4,4,1,1,0,2,1,4,4,0,2,1,0,3,2,3,2,1,0,0,4,3,4,1,2,3,3,4,0,2,3,1,2,1,4,0,0,4,3,2,1,4,2,3,0,1,0,1,4,3,2,1,2,3,4,0};",NA,fr,npm
2026_01_22_acp08,acp,01/22/2026,acp08,1,multi_sucrose,multi_sucrose,NA,NA,"{0,4,2,3,3,4,1,0,2,1,3,1,2,4,3,2,0,1,0,4,3,3,1,2,1,0,4,4,2,0,4,1,3,3,1,2,0,4,0,2,2,3,2,4,0,1,4,0,1,3,4,4,3,2,0,1,2,1,0,3,3,2,2,0,4,1,1,4,3,0,1,0,3,3,2,0,2,4,4,1,4,0,3,4,2,1,1,3,0,2,0,4,3,3,0,2,1,2,4,1};",NA,wr,npm
2026_01_22_acp11,acp,01/22/2026,acp11,1,multi_sucrose,multi_sucrose,NA,NA,"{0,0,2,1,3,4,4,3,1,2,4,3,2,4,0,1,0,3,2,1,4,2,0,1,3,3,4,0,1,2,3,2,1,4,0,4,2,3,0,1,4,0,0,1,3,2,4,3,1,2,1,3,2,4,0,2,0,3,4,1,4,3,2,2,0,1,4,3,0,1,3,0,4,1,2,3,4,1,2,0,1,4,3,1,2,2,3,0,4,0,3,1,4,4,0,3,2,2,1,0};",NA,fr,npm
2026_01_22_acp13,acp,01/22/2026,acp13,1,multi_sucrose,multi_sucrose,NA,NA,"{0,2,4,1,2,3,4,0,1,3,3,4,0,2,1,0,4,1,2,3,3,1,2,2,3,0,4,0,1,4,0,0,1,3,2,1,4,4,3,2,1,3,3,1,0,2,0,4,4,2,2,1,4,3,2,0,1,3,4,0,4,0,0,2,2,1,3,4,1,3,0,0,1,4,3,4,2,3,2,1,2,2,4,3,1,0,0,1,4,3,1,0,4,3,4,2,0,2,1,3};",NA,wr,npm
2026_01_22_acp14,acp,01/22/2026,acp14,1,multi_sucrose,multi_sucrose,NA,NA,"{1,0,4,0,2,3,4,3,2,1,3,0,0,2,4,1,1,4,3,2,0,4,1,2,1,3,3,4,0,2,2,1,4,3,1,4,2,0,3,0,4,4,0,3,0,3,1,2,2,1,1,0,3,2,2,4,0,3,1,4,2,1,3,1,3,0,4,2,0,4,4,3,1,3,4,0,2,2,1,0,2,3,4,0,1,1,2,4,0,3,3,2,3,2,1,1,0,0,4,4};",NA,fr,npm
2026_01_22_acp15,acp,01/22/2026,acp15,1,multi_sucrose,multi_sucrose,NA,NA,"{1,3,1,0,4,4,2,0,3,2,2,1,0,3,2,0,1,3,4,4,3,2,0,4,2,0,1,4,3,1,3,0,2,4,3,4,0,1,1,2,1,4,0,3,2,1,2,0,3,4,1,4,4,3,2,2,1,0,3,0,2,1,3,2,0,4,3,4,1,0,3,4,3,0,4,2,1,2,1,0,4,1,4,1,0,3,2,3,2,0,4,2,4,1,2,1,3,3,0,0};",NA,wr,npm
2026_01_23_acr09,acr,01/23/2026,acr09,1,multi_nacl,multi_nacl,NA,NA,"{3,3,1,2,4,0,4,1,0,2,4,2,3,0,1,3,2,0,4,1,3,0,3,2,1,4,4,2,0,1,0,1,4,4,2,1,3,3,0,2,4,3,1,4,3,0,2,0,1,2,1,0,2,2,4,3,1,3,0,4,3,0,0,2,1,3,4,4,2,1,1,0,4,2,0,2,3,4,1,3,3,2,0,1,4,2,0,1,3,4,4,2,1,4,1,3,0,2,0,3};",NA,wr,npm
2026_01_23_acr10,acr,01/23/2026,acr10,1,multi_nacl,multi_nacl,NA,NA,"{4,1,4,2,1,0,3,0,2,3,4,0,2,1,3,1,4,2,3,0,2,1,3,0,1,0,4,3,4,2,4,4,3,0,1,2,3,0,2,1,2,4,2,0,0,3,3,1,4,1,3,1,3,2,4,2,0,1,0,4,1,4,1,3,3,0,2,2,0,4,0,4,2,1,4,2,3,1,0,3,4,0,3,4,1,2,0,3,1,2,2,0,3,0,1,4,4,3,1,2};",NA,wr,npm
